timestamp,x,y,z,qx,qy,qz,qw
0,0,0,0,0,0,0,1
0.02,0,0,0,0,0,0,1
0.3533334,0,0,0,0,0,0,1
0.3886074,0,0,0,0,0,0,1
0.39535,0,0,0,0,0,0,1
0.3996325,0,0,0,0,0,0,1
0.4031703,0,0,0,0,0,0,1
0.4057218,0,0,0,0,0,0,1
0.4337333,0,0,0,0,0,0,1
0.4719006,0,0,0,0,0,0,1
0.5055752,0,0,0,0,0,0,1
0.5308928,0,0,0,0,0,0,1
0.5619115,0,0,0,0,0,0,1
0.5891017,0,0,0,0,0,0,1
0.6167015,0,0,0,0,0,0,1
0.6428611,0,0,0,0,0,0,1
0.6714647,0,0,0,0,0,0,1
0.696277,0,0,0,0,0,0,1
0.7219722,0,0,0,0,0,0,1
0.7470973,0,0,0,0,0,0,1
0.7708163,0,0,0,0,0,0,1
0.7936462,0,0,0,0,0,0,1
0.8176805,0,0,0,0,0,0,1
0.8421389,0,0,0,0,0,0,1
0.8671463,0,0,0,0,0,0,1
0.891309,0,0,0,0,0,0,1
0.9152201,0,0,0,0,0,0,1
0.9400566,0,0,0,0,0,0,1
0.963787,0,0,0,0,0,0,1
0.9884984,0,0,0,0,0,0,1
1.011975,0,0,0,0,0,0,1
1.037585,0,0,0,0,0,0,1
1.060383,0,0,0,0,0,0,1
1.083809,0,0,0,0,0,0,1
1.107407,0,0,0,0,0,0,1
1.133029,0,0,0,0,0,0,1
1.158932,0,0,0,0,0,0,1
1.183163,0,0,0,0,0,0,1
1.205724,0,0,0,0,0,0,1
1.229156,0,0,0,0,0,0,1
1.253672,0,0,0,0,0,0,1
1.277588,0,0,0,0,0,0,1
1.299267,0,0,0,0,0,0,1
1.323234,0,0,0,0,0,0,1
1.347542,0,0,0,0,0,0,1
1.372539,0,0,0,0,0,0,1
1.395543,0,0,0,0,0,0,1
1.420436,0,0,0,0,0,0,1
1.442441,0,0,0,0,0,0,1
1.466077,0,0,0,0,0,0,1
1.489774,0,0,0,0,0,0,1
1.514468,0,0,0,0,0,0,1
1.53708,0,0,0,0,0,0,1
1.560894,0,0,0,0,0,0,1
1.585455,0,0,0,0,0,0,1
1.610132,0,0,0,0,0,0,1
1.633833,0,0,0,0,0,0,1
1.657644,0,0,0,0,0,0,1
1.680622,0,0,0,0,0,0,1
1.705471,0,0,0,0,0,0,1
1.728268,0,0,0,0,0,0,1
1.751934,0,0,0,0,0,0,1
1.776244,0,0,0,0,0,0,1
1.800747,0,0,0,0,0,0,1
1.824068,0,0,0,0,0,0,1
1.848086,0,0,0,0,0,0,1
1.873116,0,0,0,0,0,0,1
1.89523,0,0,0,0,0,0,1
1.9189,0,0,0,0,0,0,1
1.941859,0,0,0,0,0,0,1
1.965828,0,0,0,0,0,0,1
1.98933,0,0,0,0,0,0,1
2.013819,0,0,0,0,0,0,1
2.038133,0,0,0,0,0,0,1
2.060978,0,0,0,0,0,0,1
2.085948,0,0,0,0,0,0,1
2.110384,0,0,0,0,0,0,1
2.1345,0,0,0,0,0,0,1
2.159982,0,0,0,0,0,0,1
2.181491,0,0,0,0,0,0,1
2.203722,0,0,0,0,0,0,1
2.227746,0,0,0,0,0,0,1
2.247892,0,0,0,0,0,0,1
2.271092,0,0,0,0,0,0,1
2.293322,0,0,0,0,0,0,1
2.320793,0,0,0,0,0,0,1
2.343964,0,0,0,0,0,0,1
2.365871,0,0,0,0,0,0,1
2.389734,0,0,0,0,0,0,1
2.413181,0,0,0,0,0,0,1
2.434556,0,0,0,0,0,0,1
2.458575,0,0,0,0,0,0,1
2.481102,0,0,0,0,0,0,1
2.50565,0,0,0,0,0,0,1
2.528785,0,0,0,0,0,0,1
2.552004,0,0,0,0,0,0,1
2.575565,0,0,0,0,0,0,1
2.601207,0,0,0,0,0,0,1
2.62681,0,0,0,0,0,0,1
2.649877,0,0,0,0,0,0,1
2.67362,0,0,0,0,0,0,1
2.697682,0,0,0,0,0,0,1
2.720642,0,0,0,0,0,0,1
2.743274,0,0,0,0,0,0,1
2.766724,0,0,0,0,0,0,1
2.792259,0,0,0,0,0,0,1
2.819127,0,0,0,0,0,0,1
2.843256,0,0,0,0,0,0,1
2.877241,0,0,0,0,0,0,1
2.889634,0,0,0,0,0,0,1
2.913223,0,0,0,0,0,0,1
2.938421,0,0,0,0,0,0,1
2.961671,0,0,0,0,0,0,1
2.985179,0,0,0,0,0,0,1
3.00846,0,0,0,0,0,0,1
3.031736,0,0,0,0,0,0,1
3.055705,0,0,0,0,0,0,1
3.079053,0,0,0,0,0,0,1
3.103268,0,0,0,0,0,0,1
3.126652,0,0,0,0,0,0,1
3.150264,0,0,0,0,0,0,1
3.174237,0,0,0,0,0,0,1
3.197469,0,0,0,0,0,0,1
3.222568,0,0,0,0,0,0,1
3.244643,0,0,0,0,0,0,1
3.268628,0,0,0,0,0,0,1
3.2918,0,0,0,0,0,0,1
3.315816,0,0,0,0,0,0,1
3.342012,0,0,0,0,0,0,1
3.365285,0,0,0,0,0,0,1
3.389384,0,0,0,0,0,0,1
3.412456,0,0,0,0,0,0,1
3.436809,0,0,0,0,0,0,1
3.459897,0,0,0,0,0,0,1
3.485054,0,0,0,0,0,0,1
3.510158,0,0,0,0,0,0,1
3.533644,0,0,0,0,0,0,1
3.558011,0,0,0,0,0,0,1
3.581842,0,0,0,0,0,0,1
3.606299,0,0,0,0,0,0,1
3.629834,0,0,0,0,0,0,1
3.65524,0,0,0,0,0,0,1
3.67876,0,0,0,0,0,0,1
3.703646,0,0,0,0,0,0,1
3.726859,0,0,0,0,0,0,1
3.750701,0,0,0,0,0,0,1
3.773588,0,0,0,0,0,0,1
3.796319,0,0,0,0,0,0,1
3.818601,0,0,0,0,0,0,1
3.842434,0,0,0,0,0,0,1
3.864794,0,0,0,0,0,0,1
3.888738,0,0,0,0,0,0,1
3.911201,0,0,0,0,0,0,1
3.934925,0,0,0,0,0,0,1
3.958285,0,0,0,0,0,0,1
3.981328,0,0,0,0,0,0,1
4.004989,0,0,0,0,0,0,1
4.028292,0,0,0,0,0,0,1
4.05376,0,0,0,0,0,0,1
4.076793,0,0,0,0,0,0,1
4.099811,0,0,0,0,0,0,1
4.122659,0,0,0,0,0,0,1
4.144342,0,0,0,0,0,0,1
4.169653,0,0,0,0,0,0,1
4.190109,0,0,0,0,0,0,1
4.214362,0,0,0,0,0,0,1
4.23956,0,0,0,0,0,0,1
4.26302,0,0,0,0,0,0,1
4.286211,0,0,0,0,0,0,1
4.308829,0,0,0,0,0,0,1
4.333605,0,0,0,0,0,0,1
4.357826,0,0,0,0,0,0,1
4.37974,0,0,0,0,0,0,1
4.402853,0,0,0,0,0,0,1
4.426045,0,0,0,0,0,0,1
4.449132,0,0,0,0,0,0,1
4.473808,0,0,0,0,0,0,1
4.49812,0,0,0,0,0,0,1
4.521429,0,0,0,0,0,0,1
4.544643,0,0,0,0,0,0,1
4.569273,0,0,0,0,0,0,1
4.592669,0,0,0,0,0,0,1
4.616595,0,0,0,0,0,0,1
4.641072,0,0,0,0,0,0,1
4.664574,0,0,0,0,0,0,1
4.68935,0,0,0,0,0,0,1
4.712382,0,0,0,0,0,0,1
4.735274,0,0,0,0,0,0,1
4.75912,0,0,0,0,0,0,1
4.782033,0,0,0,0,0,0,1
4.807728,0,0,0,0,0,0,1
4.831439,0,0,0,0,0,0,1
4.85743,0,0,0,0,0,0,1
4.879827,0,0,0,0,0,0,1
4.904034,0,0,0,0,0,0,1
4.927222,0,0,0,0,0,0,1
4.951529,0,0,0,0,0,0,1
4.975288,0,0,0,0,0,0,1
5.000788,0,0,0,0,0,0,1
5.02421,0,0,0,0,0,0,1
5.046994,0,0,0,0,0,0,1
5.07157,0,0,0,0,0,0,1
5.095016,0,0,0,0,0,0,1
5.11893,0,0,0,0,0,0,1
5.144166,0,0,0,0,0,0,1
5.16955,0,0,0,0,0,0,1
5.191878,0,0,0,0,0,0,1
5.216168,0,0,0,0,0,0,1
5.240794,0,0,0,0,0,0,1
5.264277,0,0,0,0,0,0,1
5.290303,0,0,0,0,0,0,1
5.314271,0,0,0,0,0,0,1
5.340333,0,0,0,0,0,0,1
5.365311,0,0,0,0,0,0,1
5.389093,0,0,0,0,0,0,1
5.412466,0,0,0,0,0,0,1
5.436713,0,0,0,0,0,0,1
5.461207,0,0,0,0,0,0,1
5.485276,0,0,0,0,0,0,1
5.507838,0,0,0,0,0,0,1
5.53207,0,0,0,0,0,0,1
5.55694,0,0,0,0,0,0,1
5.581501,0,0,0,0,0,0,1
5.605409,0,0,0,0,0,0,1
5.629396,0,0,0,0,0,0,1
5.652854,0,0,0,0,0,0,1
5.677285,0,0,0,0,0,0,1
5.700912,0,0,0,0,0,0,1
5.727068,0,0,0,0,0,0,1
5.749945,0,0,0,0,0,0,1
5.775067,0,0,0,0,0,0,1
5.798141,0,0,0,0,0,0,1
5.822205,0,0,0,0,0,0,1
5.845032,0,0,0,0,0,0,1
