timestamp,x,y,z,qx,qy,qz,qw
0,0,0,0,0,0,0,1
0.02,0,0,0,0,0,0,1
0.3533334,0,0,0,0,0,0,1
0.3630833,0,0,0,0,0,0,1
0.369886,0,0,0,0,0,0,1
0.3726553,0,0,0,0,0,0,1
0.3770114,0,0,0,0,0,0,1
0.3956687,0,0,0,0,0,0,1
0.4253651,0,0,0,0,0,0,1
0.4562857,0,0,0,0,0,0,1
0.4834876,0,0,0,0,0,0,1
0.5109245,0,0,0,0,0,0,1
0.537936,0,0,0,0,0,0,1
0.5637053,0,0,0,0,0,0,1
0.5915986,0,0,0,0,0,0,1
0.6189798,0,0,0,0,0,0,1
0.6457419,0,0,0,0,0,0,1
0.6704698,0,0,0,0,0,0,1
0.6957265,0,0,0,0,0,0,1
0.7207111,0,0,0,0,0,0,1
0.7462431,0,0,0,0,0,0,1
0.7709785,0,0,0,0,0,0,1
0.7971193,0,0,0,0,0,0,1
0.8236014,0,0,0,0,0,0,1
0.8488646,0,0,0,0,0,0,1
0.8755345,0,0,0,0,0,0,1
0.9015087,0,0,0,0,0,0,1
0.932577,0,0,0,0,0,0,1
0.9573364,0,0,0,0,0,0,1
0.983987,0,0,0,0,0,0,1
1.009012,0,0,0,0,0,0,1
1.034501,0,0,0,0,0,0,1
1.064209,0,0,0,0,0,0,1
1.090652,0,0,0,0,0,0,1
1.119514,0,0,0,0,0,0,1
1.145814,0,0,0,0,0,0,1
1.169071,0,0,0,0,0,0,1
1.196217,0,0,0,0,0,0,1
1.220933,0,0,0,0,0,0,1
1.245839,0,0,0,0,0,0,1
1.273967,0,0,0,0,0,0,1
1.300792,0,0,0,0,0,0,1
1.325222,0,0,0,0,0,0,1
1.354252,0,0,0,0,0,0,1
1.380639,0,0,0,0,0,0,1
1.411772,0,0,0,0,0,0,1
1.436338,0,0,0,0,0,0,1
1.463203,0,0,0,0,0,0,1
1.49271,0,0,0,0,0,0,1
1.515813,0,0,0,0,0,0,1
1.542216,0,0,0,0,0,0,1
1.573044,0,0,0,0,0,0,1
1.595608,0,0,0,0,0,0,1
1.621215,0,0,0,0,0,0,1
1.650249,0,0,0,0,0,0,1
1.67751,0,0,0,0,0,0,1
1.702564,0,0,0,0,0,0,1
1.732075,0,0,0,0,0,0,1
1.755545,0,0,0,0,0,0,1
1.779159,0,0,0,0,0,0,1
1.802432,0,0,0,0,0,0,1
1.826028,0,0,0,0,0,0,1
1.85083,0,0,0,0,0,0,1
1.875464,0,0,0,0,0,0,1
1.901115,0,0,0,0,0,0,1
1.924268,0,0,0,0,0,0,1
1.951485,0,0,0,0,0,0,1
1.975362,0,0,0,0,0,0,1
2.001226,0,0,0,0,0,0,1
2.025431,0,0,0,0,0,0,1
2.053004,0,0,0,0,0,0,1
2.080832,0,0,0,0,0,0,1
2.105379,0,0,0,0,0,0,1
2.13128,0,0,0,0,0,0,1
2.158533,0,0,0,0,0,0,1
2.182351,0,0,0,0,0,0,1
2.208646,0,0,0,0,0,0,1
2.233491,0,0,0,0,0,0,1
2.258939,0,0,0,0,0,0,1
2.283684,0,0,0,0,0,0,1
2.308548,0,0,0,0,0,0,1
2.33318,0,0,0,0,0,0,1
2.358461,0,0,0,0,0,0,1
2.382833,0,0,0,0,0,0,1
2.407598,0,0,0,0,0,0,1
2.433099,0,0,0,0,0,0,1
2.458925,0,0,0,0,0,0,1
2.48214,0,0,0,0,0,0,1
2.508726,0,0,0,0,0,0,1
2.532418,0,0,0,0,0,0,1
2.558315,0,0,0,0,0,0,1
2.583763,0,0,0,0,0,0,1
2.609352,0,0,0,0,0,0,1
2.634382,0,0,0,0,0,0,1
2.660459,0,0,0,0,0,0,1
2.68585,0,0,0,0,0,0,1
2.71206,0,0,0,0,0,0,1
2.737229,0,0,0,0,0,0,1
2.763377,0,0,0,0,0,0,1
2.788834,0,0,0,0,0,0,1
2.814155,0,0,0,0,0,0,1
2.842067,0,0,0,0,0,0,1
2.865023,0,0,0,0,0,0,1
2.892034,0,0,0,0,0,0,1
2.918099,0,0,0,0,0,0,1
2.944904,0,0,0,0,0,0,1
2.96977,0,0,0,0,0,0,1
2.995157,0,0,0,0,0,0,1
3.020746,0,0,0,0,0,0,1
3.046832,0,0,0,0,0,0,1
3.070919,0,0,0,0,0,0,1
3.09768,0,0,0,0,0,0,1
3.122036,0,0,0,0,0,0,1
3.148048,0,0,0,0,0,0,1
3.174034,0,0,0,0,0,0,1
3.199379,0,0,0,0,0,0,1
3.225637,0,0,0,0,0,0,1
3.252423,0,0,0,0,0,0,1
3.276523,0,0,0,0,0,0,1
3.301531,0,0,0,0,0,0,1
3.327522,0,0,0,0,0,0,1
3.353185,0,0,0,0,0,0,1
3.378111,0,0,0,0,0,0,1
3.40367,0,0,0,0,0,0,1
3.430423,0,0,0,0,0,0,1
3.455178,0,0,0,0,0,0,1
3.481499,0,0,0,0,0,0,1
3.507864,0,0,0,0,0,0,1
3.532492,0,0,0,0,0,0,1
3.559896,0,0,0,0,0,0,1
3.585434,0,0,0,0,0,0,1
3.608972,0,0,0,0,0,0,1
3.634086,0,0,0,0,0,0,1
3.66002,0,0,0,0,0,0,1
3.686981,0,0,0,0,0,0,1
3.712022,0,0,0,0,0,0,1
3.737389,0,0,0,0,0,0,1
3.763091,0,0,0,0,0,0,1
3.788317,0,0,0,0,0,0,1
3.814959,0,0,0,0,0,0,1
3.839013,0,0,0,0,0,0,1
3.864276,0,0,0,0,0,0,1
3.891016,0,0,0,0,0,0,1
3.915967,0,0,0,0,0,0,1
3.943093,0,0,0,0,0,0,1
3.969918,0,0,0,0,0,0,1
3.99519,0,0,0,0,0,0,1
4.021041,0,0,0,0,0,0,1
4.046802,0,0,0,0,0,0,1
4.072298,0,0,0,0,0,0,1
4.098854,0,0,0,0,0,0,1
4.126426,0,0,0,0,0,0,1
4.150106,0,0,0,0,0,0,1
4.17676,0,0,0,0,0,0,1
4.202188,0,0,0,0,0,0,1
4.22744,0,0,0,0,0,0,1
4.253139,0,0,0,0,0,0,1
4.278076,0,0,0,0,0,0,1
4.302714,0,0,0,0,0,0,1
4.328087,0,0,0,0,0,0,1
4.353355,0,0,0,0,0,0,1
4.38071,0,0,0,0,0,0,1
4.404417,0,0,0,0,0,0,1
4.431435,0,0,0,0,0,0,1
4.455518,0,0,0,0,0,0,1
4.481469,0,0,0,0,0,0,1
4.506845,0,0,0,0,0,0,1
4.533412,0,0,0,0,0,0,1
4.558788,0,0,0,0,0,0,1
4.584917,0,0,0,0,0,0,1
4.610692,0,0,0,0,0,0,1
4.636206,0,0,0,0,0,0,1
4.661336,0,0,0,0,0,0,1
4.687055,0,0,0,0,0,0,1
4.71648,0,0,0,0,0,0,1
4.739908,0,0,0,0,0,0,1
4.76466,0,0,0,0,0,0,1
4.790886,0,0,0,0,0,0,1
4.816958,0,0,0,0,0,0,1
4.842445,0,0,0,0,0,0,1
4.868029,0,0,0,0,0,0,1
4.894705,0,0,0,0,0,0,1
4.920094,0,0,0,0,0,0,1
4.945731,0,0,0,0,0,0,1
4.970788,0,0,0,0,0,0,1
4.997056,0,0,0,0,0,0,1
5.02225,0,0,0,0,0,0,1
5.048346,0,0,0,0,0,0,1
5.073007,0,0,0,0,0,0,1
5.100759,0,0,0,0,0,0,1
5.1257,0,0,0,0,0,0,1
5.150291,0,0,0,0,0,0,1
5.175434,0,0,0,0,0,0,1
5.20243,0,0,0,0,0,0,1
5.228011,0,0,0,0,0,0,1
5.254226,0,0,0,0,0,0,1
5.279593,0,0,0,0,0,0,1
5.304919,0,0,0,0,0,0,1
5.331565,0,0,0,0,0,0,1
5.358437,0,0,0,0,0,0,1
5.384375,0,0,0,0,0,0,1
5.410325,0,0,0,0,0,0,1
5.434695,0,0,0,0,0,0,1
5.461585,0,0,0,0,0,0,1
5.486673,0,0,0,0,0,0,1
5.513001,0,0,0,0,0,0,1
5.538176,0,0,0,0,0,0,1
5.564032,0,0,0,0,0,0,1
5.589976,0,0,0,0,0,0,1
5.615737,0,0,0,0,0,0,1
5.641226,0,0,0,0,0,0,1
5.667076,0,0,0,0,0,0,1
5.692278,0,0,0,0,0,0,1
5.717553,0,0,0,0,0,0,1
5.743136,0,0,0,0,0,0,1
5.768059,0,0,0,0,0,0,1
5.795282,0,0,0,0,0,0,1
5.821387,0,0,0,0,0,0,1
5.846611,0,0,0,0,0,0,1
5.872641,0,0,0,0,0,0,1
5.899542,0,0,0,0,0,0,1
5.925653,0,0,0,0,0,0,1
5.952201,0,0,0,0,0,0,1
5.977707,0,0,0,0,0,0,1
6.003779,0,0,0,0,0,0,1
6.029041,0,0,0,0,0,0,1
6.05317,0,0,0,0,0,0,1
6.079377,0,0,0,0,0,0,1
6.103868,0,0,0,0,0,0,1
6.130662,0,0,0,0,0,0,1
6.157035,0,0,0,0,0,0,1
6.182172,0,0,0,0,0,0,1
6.209073,0,0,0,0,0,0,1
6.234877,0,0,0,0,0,0,1
