timestamp,x,y,z,qx,qy,qz,qw
0,0,0,0,0,0,0,1
0.02,0,0,0,0,0,0,1
0.3533334,0,0,0,0,0,0,1
0.3947009,0,0,0,0,0,0,1
0.4000714,0,0,0,0,0,0,1
0.405164,0,0,0,0,0,0,1
0.4075415,0,0,0,0,0,0,1
0.4104972,0,0,0,0,0,0,1
0.4392428,0,0,0,0,0,0,1
0.4763484,0,0,0,0,0,0,1
0.5104463,0,0,0,0,0,0,1
0.541082,0,0,0,0,0,0,1
0.5739092,0,0,0,0,0,0,1
0.6023313,0,0,0,0,0,0,1
0.6330059,0,0,0,0,0,0,1
0.6609321,0,0,0,0,0,0,1
0.6906831,0,0,0,0,0,0,1
0.7131482,0,0,0,0,0,0,1
0.7389463,0,0,0,0,0,0,1
0.76494,0,0,0,0,0,0,1
0.7899612,0,0,0,0,0,0,1
0.8165212,0,0,0,0,0,0,1
0.8402547,0,0,0,0,0,0,1
0.8661811,0,0,0,0,0,0,1
0.8917419,0,0,0,0,0,0,1
0.9162993,0,0,0,0,0,0,1
0.9416394,0,0,0,0,0,0,1
0.9690173,0,0,0,0,0,0,1
0.9938033,0,0,0,0,0,0,1
1.019545,0,0,0,0,0,0,1
1.043524,0,0,0,0,0,0,1
1.070136,0,0,0,0,0,0,1
1.094365,0,0,0,0,0,0,1
1.121864,0,0,0,0,0,0,1
1.145511,0,0,0,0,0,0,1
1.174309,0,0,0,0,0,0,1
1.198567,0,0,0,0,0,0,1
1.224687,0,0,0,0,0,0,1
1.250016,0,0,0,0,0,0,1
1.275212,0,0,0,0,0,0,1
1.300815,0,0,0,0,0,0,1
1.324996,0,0,0,0,0,0,1
1.349596,0,0,0,0,0,0,1
1.373719,0,0,0,0,0,0,1
1.399153,0,0,0,0,0,0,1
1.423672,0,0,0,0,0,0,1
1.449997,0,0,0,0,0,0,1
1.474066,0,0,0,0,0,0,1
1.499229,0,0,0,0,0,0,1
1.525075,0,0,0,0,0,0,1
1.549915,0,0,0,0,0,0,1
1.574574,0,0,0,0,0,0,1
1.599317,0,0,0,0,0,0,1
1.624306,0,0,0,0,0,0,1
1.649585,0,0,0,0,0,0,1
1.673182,0,0,0,0,0,0,1
1.698591,0,0,0,0,0,0,1
1.723416,0,0,0,0,0,0,1
1.748539,0,0,0,0,0,0,1
1.774071,0,0,0,0,0,0,1
1.798278,0,0,0,0,0,0,1
1.82471,0,0,0,0,0,0,1
1.849249,0,0,0,0,0,0,1
1.873618,0,0,0,0,0,0,1
1.899282,0,0,0,0,0,0,1
1.924391,0,0,0,0,0,0,1
1.948403,0,0,0,0,0,0,1
1.973623,0,0,0,0,0,0,1
1.998169,0,0,0,0,0,0,1
2.023519,0,0,0,0,0,0,1
2.048458,0,0,0,0,0,0,1
2.073231,0,0,0,0,0,0,1
2.099999,0,0,0,0,0,0,1
2.124056,0,0,0,0,0,0,1
2.149433,0,0,0,0,0,0,1
2.174821,0,0,0,0,0,0,1
2.20041,0,0,0,0,0,0,1
2.225016,0,0,0,0,0,0,1
2.252318,0,0,0,0,0,0,1
2.274769,0,0,0,0,0,0,1
2.301306,0,0,0,0,0,0,1
2.326176,0,0,0,0,0,0,1
2.351946,0,0,0,0,0,0,1
2.375268,0,0,0,0,0,0,1
2.40158,0,0,0,0,0,0,1
2.425489,0,0,0,0,0,0,1
2.450686,0,0,0,0,0,0,1
2.476514,0,0,0,0,0,0,1
2.502198,0,0,0,0,0,0,1
2.528819,0,0,0,0,0,0,1
2.554359,0,0,0,0,0,0,1
2.579269,0,0,0,0,0,0,1
2.604282,0,0,0,0,0,0,1
2.629156,0,0,0,0,0,0,1
2.655356,0,0,0,0,0,0,1
2.680523,0,0,0,0,0,0,1
2.704352,0,0,0,0,0,0,1
2.729877,0,0,0,0,0,0,1
2.754457,0,0,0,0,0,0,1
2.778939,0,0,0,0,0,0,1
2.804265,0,0,0,0,0,0,1
2.82942,0,0,0,0,0,0,1
2.855164,0,0,0,0,0,0,1
2.884944,0,0,0,0,0,0,1
2.909765,0,0,0,0,0,0,1
2.936573,0,0,0,0,0,0,1
2.963603,0,0,0,0,0,0,1
2.989803,0,0,0,0,0,0,1
3.016032,0,0,0,0,0,0,1
3.041307,0,0,0,0,0,0,1
3.065683,0,0,0,0,0,0,1
3.091406,0,0,0,0,0,0,1
3.116697,0,0,0,0,0,0,1
3.141395,0,0,0,0,0,0,1
3.166995,0,0,0,0,0,0,1
3.193706,0,0,0,0,0,0,1
3.217008,0,0,0,0,0,0,1
3.241267,0,0,0,0,0,0,1
3.266401,0,0,0,0,0,0,1
3.292559,0,0,0,0,0,0,1
3.317762,0,0,0,0,0,0,1
3.343211,0,0,0,0,0,0,1
3.369281,0,0,0,0,0,0,1
3.393993,0,0,0,0,0,0,1
3.420432,0,0,0,0,0,0,1
3.445267,0,0,0,0,0,0,1
3.469589,0,0,0,0,0,0,1
3.495479,0,0,0,0,0,0,1
3.52302,0,0,0,0,0,0,1
3.548223,0,0,0,0,0,0,1
3.574748,0,0,0,0,0,0,1
3.600974,0,0,0,0,0,0,1
3.626697,0,0,0,0,0,0,1
3.652365,0,0,0,0,0,0,1
3.678196,0,0,0,0,0,0,1
3.703501,0,0,0,0,0,0,1
3.740688,0,0,0,0,0,0,1
3.755253,0,0,0,0,0,0,1
3.780773,0,0,0,0,0,0,1
3.81004,0,0,0,0,0,0,1
3.834335,0,0,0,0,0,0,1
3.858706,0,0,0,0,0,0,1
3.882605,0,0,0,0,0,0,1
3.906006,0,0,0,0,0,0,1
3.929853,0,0,0,0,0,0,1
3.955823,0,0,0,0,0,0,1
3.978465,0,0,0,0,0,0,1
4.004221,0,0,0,0,0,0,1
4.02727,0,0,0,0,0,0,1
4.054442,0,0,0,0,0,0,1
4.078425,0,0,0,0,0,0,1
4.103972,0,0,0,0,0,0,1
4.128501,0,0,0,0,0,0,1
4.155252,0,0,0,0,0,0,1
4.181333,0,0,0,0,0,0,1
4.205607,0,0,0,0,0,0,1
4.233057,0,0,0,0,0,0,1
4.258103,0,0,0,0,0,0,1
4.283517,0,0,0,0,0,0,1
4.309559,0,0,0,0,0,0,1
4.335049,0,0,0,0,0,0,1
4.358816,0,0,0,0,0,0,1
4.384664,0,0,0,0,0,0,1
4.408441,0,0,0,0,0,0,1
4.435218,0,0,0,0,0,0,1
4.460131,0,0,0,0,0,0,1
4.486193,0,0,0,0,0,0,1
4.512341,0,0,0,0,0,0,1
4.537814,0,0,0,0,0,0,1
4.56491,0,0,0,0,0,0,1
4.589881,0,0,0,0,0,0,1
4.617269,0,0,0,0,0,0,1
4.645353,0,0,0,0,0,0,1
4.669904,0,0,0,0,0,0,1
4.69419,0,0,0,0,0,0,1
4.720485,0,0,0,0,0,0,1
4.745933,0,0,0,0,0,0,1
4.771111,0,0,0,0,0,0,1
4.795559,0,0,0,0,0,0,1
4.820417,0,0,0,0,0,0,1
4.844861,0,0,0,0,0,0,1
4.870705,0,0,0,0,0,0,1
4.89509,0,0,0,0,0,0,1
4.919556,0,0,0,0,0,0,1
4.946515,0,0,0,0,0,0,1
4.971736,0,0,0,0,0,0,1
4.995902,0,0,0,0,0,0,1
5.023273,0,0,0,0,0,0,1
5.046149,0,0,0,0,0,0,1
5.072356,0,0,0,0,0,0,1
5.096623,0,0,0,0,0,0,1
5.122143,0,0,0,0,0,0,1
5.147828,0,0,0,0,0,0,1
5.17255,0,0,0,0,0,0,1
5.198462,0,0,0,0,0,0,1
5.225588,0,0,0,0,0,0,1
5.250945,0,0,0,0,0,0,1
5.276143,0,0,0,0,0,0,1
5.30173,0,0,0,0,0,0,1
5.326852,0,0,0,0,0,0,1
5.353248,0,0,0,0,0,0,1
5.377455,0,0,0,0,0,0,1
5.404397,0,0,0,0,0,0,1
5.428459,0,0,0,0,0,0,1
5.455852,0,0,0,0,0,0,1
5.48192,0,0,0,0,0,0,1
5.507274,0,0,0,0,0,0,1
5.531638,0,0,0,0,0,0,1
5.558879,0,0,0,0,0,0,1
5.584043,0,0,0,0,0,0,1
5.608638,0,0,0,0,0,0,1
5.635317,0,0,0,0,0,0,1
5.659723,0,0,0,0,0,0,1
5.685339,0,0,0,0,0,0,1
5.70962,0,0,0,0,0,0,1
5.735314,0,0,0,0,0,0,1
5.759487,0,0,0,0,0,0,1
5.784955,0,0,0,0,0,0,1
5.810485,0,0,0,0,0,0,1
5.836562,0,0,0,0,0,0,1
5.861804,0,0,0,0,0,0,1
5.887893,0,0,0,0,0,0,1
5.912158,0,0,0,0,0,0,1
5.937179,0,0,0,0,0,0,1
5.96167,0,0,0,0,0,0,1
5.987502,0,0,0,0,0,0,1
6.012905,0,0,0,0,0,0,1
6.037621,0,0,0,0,0,0,1
6.063183,0,0,0,0,0,0,1
6.088243,0,0,0,0,0,0,1
6.114051,0,0,0,0,0,0,1
6.139086,0,0,0,0,0,0,1
6.165004,0,0,0,0,0,0,1
6.190648,0,0,0,0,0,0,1
