timestamp,x,y,z,qx,qy,qz,qw
0,0,0,0,0,0,0,1
0.02,0,0,0,0,0,0,1
0.3533334,0,0,0,0,0,0,1
0.3977557,0,0,0,0,0,0,1
0.4014858,0,0,0,0,0,0,1
0.4058999,0,0,0,0,0,0,1
0.409768,0,0,0,0,0,0,1
0.4131301,0,0,0,0,0,0,1
0.4385755,0,0,0,0,0,0,1
0.4725517,0,0,0,0,0,0,1
0.5072272,0,0,0,0,0,0,1
0.5368798,0,0,0,0,0,0,1
0.5639001,0,0,0,0,0,0,1
0.5977733,0,0,0,0,0,0,1
0.622475,0,0,0,0,0,0,1
0.6473777,0,0,0,0,0,0,1
0.6743631,0,0,0,0,0,0,1
0.7000138,0,0,0,0,0,0,1
0.723272,0,0,0,0,0,0,1
0.7470099,0,0,0,0,0,0,1
0.7699775,0,0,0,0,0,0,1
0.793689,0,0,0,0,0,0,1
0.8158079,0,0,0,0,0,0,1
0.8402392,0,0,0,0,0,0,1
0.8621424,0,0,0,0,0,0,1
0.885016,0,0,0,0,0,0,1
0.9090018,0,0,0,0,0,0,1
0.9344196,0,0,0,0,0,0,1
0.9588357,0,0,0,0,0,0,1
0.9819587,0,0,0,0,0,0,1
1.004928,0,0,0,0,0,0,1
1.028337,0,0,0,0,0,0,1
1.050767,0,0,0,0,0,0,1
1.074486,0,0,0,0,0,0,1
1.098283,0,0,0,0,0,0,1
1.120162,0,0,0,0,0,0,1
1.144572,0,0,0,0,0,0,1
1.169151,0,0,0,0,0,0,1
1.196266,0,0,0,0,0,0,1
1.223808,0,0,0,0,0,0,1
1.246566,0,0,0,0,0,0,1
1.274074,0,0,0,0,0,0,1
1.300127,0,0,0,0,0,0,1
1.326364,0,0,0,0,0,0,1
1.352557,0,0,0,0,0,0,1
1.377159,0,0,0,0,0,0,1
1.402908,0,0,0,0,0,0,1
1.428857,0,0,0,0,0,0,1
1.452002,0,0,0,0,0,0,1
1.475788,0,0,0,0,0,0,1
1.49957,0,0,0,0,0,0,1
1.522388,0,0,0,0,0,0,1
1.545356,0,0,0,0,0,0,1
1.56712,0,0,0,0,0,0,1
1.591784,0,0,0,0,0,0,1
1.614299,0,0,0,0,0,0,1
1.63676,0,0,0,0,0,0,1
1.663321,0,0,0,0,0,0,1
1.689889,0,0,0,0,0,0,1
1.713344,0,0,0,0,0,0,1
1.735798,0,0,0,0,0,0,1
1.777128,0,0,0,0,0,0,1
1.783069,0,0,0,0,0,0,1
1.805137,0,0,0,0,0,0,1
1.827731,0,0,0,0,0,0,1
1.850139,0,0,0,0,0,0,1
1.872222,0,0,0,0,0,0,1
1.895224,0,0,0,0,0,0,1
1.916709,0,0,0,0,0,0,1
1.942896,0,0,0,0,0,0,1
1.963864,0,0,0,0,0,0,1
1.986478,0,0,0,0,0,0,1
2.009583,0,0,0,0,0,0,1
2.031343,0,0,0,0,0,0,1
2.053198,0,0,0,0,0,0,1
2.076542,0,0,0,0,0,0,1
2.098669,0,0,0,0,0,0,1
2.121713,0,0,0,0,0,0,1
2.145056,0,0,0,0,0,0,1
2.166551,0,0,0,0,0,0,1
2.18917,0,0,0,0,0,0,1
2.211607,0,0,0,0,0,0,1
2.233305,0,0,0,0,0,0,1
2.257151,0,0,0,0,0,0,1
2.278264,0,0,0,0,0,0,1
2.301372,0,0,0,0,0,0,1
2.322978,0,0,0,0,0,0,1
2.345069,0,0,0,0,0,0,1
2.367351,0,0,0,0,0,0,1
2.39001,0,0,0,0,0,0,1
2.411948,0,0,0,0,0,0,1
2.43299,0,0,0,0,0,0,1
2.456051,0,0,0,0,0,0,1
2.477806,0,0,0,0,0,0,1
2.499256,0,0,0,0,0,0,1
2.521997,0,0,0,0,0,0,1
2.545025,0,0,0,0,0,0,1
2.567069,0,0,0,0,0,0,1
2.589422,0,0,0,0,0,0,1
2.615495,0,0,0,0,0,0,1
2.637758,0,0,0,0,0,0,1
2.661289,0,0,0,0,0,0,1
2.683956,0,0,0,0,0,0,1
2.707594,0,0,0,0,0,0,1
2.730897,0,0,0,0,0,0,1
2.753533,0,0,0,0,0,0,1
2.778745,0,0,0,0,0,0,1
2.802113,0,0,0,0,0,0,1
2.826386,0,0,0,0,0,0,1
2.849308,0,0,0,0,0,0,1
2.873139,0,0,0,0,0,0,1
2.896454,0,0,0,0,0,0,1
2.920552,0,0,0,0,0,0,1
2.945067,0,0,0,0,0,0,1
2.966763,0,0,0,0,0,0,1
2.989506,0,0,0,0,0,0,1
3.012531,0,0,0,0,0,0,1
3.03437,0,0,0,0,0,0,1
3.057157,0,0,0,0,0,0,1
3.079727,0,0,0,0,0,0,1
3.102014,0,0,0,0,0,0,1
3.125244,0,0,0,0,0,0,1
3.14743,0,0,0,0,0,0,1
3.169736,0,0,0,0,0,0,1
3.192447,0,0,0,0,0,0,1
3.214495,0,0,0,0,0,0,1
3.236499,0,0,0,0,0,0,1
3.25957,0,0,0,0,0,0,1
3.280551,0,0,0,0,0,0,1
3.302674,0,0,0,0,0,0,1
3.324865,0,0,0,0,0,0,1
3.347049,0,0,0,0,0,0,1
3.368637,0,0,0,0,0,0,1
3.390682,0,0,0,0,0,0,1
3.413451,0,0,0,0,0,0,1
3.435519,0,0,0,0,0,0,1
3.457681,0,0,0,0,0,0,1
3.479888,0,0,0,0,0,0,1
3.501587,0,0,0,0,0,0,1
3.525095,0,0,0,0,0,0,1
3.545952,0,0,0,0,0,0,1
3.568229,0,0,0,0,0,0,1
3.591861,0,0,0,0,0,0,1
3.6134,0,0,0,0,0,0,1
3.635413,0,0,0,0,0,0,1
3.658402,0,0,0,0,0,0,1
3.680073,0,0,0,0,0,0,1
3.703192,0,0,0,0,0,0,1
3.726675,0,0,0,0,0,0,1
3.748384,0,0,0,0,0,0,1
3.770507,0,0,0,0,0,0,1
3.793923,0,0,0,0,0,0,1
3.815802,0,0,0,0,0,0,1
3.838563,0,0,0,0,0,0,1
3.861628,0,0,0,0,0,0,1
3.884358,0,0,0,0,0,0,1
3.906041,0,0,0,0,0,0,1
3.929301,0,0,0,0,0,0,1
3.951453,0,0,0,0,0,0,1
3.974573,0,0,0,0,0,0,1
3.996411,0,0,0,0,0,0,1
4.018162,0,0,0,0,0,0,1
4.042195,0,0,0,0,0,0,1
4.063977,0,0,0,0,0,0,1
4.085222,0,0,0,0,0,0,1
4.108826,0,0,0,0,0,0,1
4.131335,0,0,0,0,0,0,1
4.153163,0,0,0,0,0,0,1
4.176036,0,0,0,0,0,0,1
4.199159,0,0,0,0,0,0,1
4.220258,0,0,0,0,0,0,1
4.242282,0,0,0,0,0,0,1
4.263681,0,0,0,0,0,0,1
4.286025,0,0,0,0,0,0,1
4.310042,0,0,0,0,0,0,1
4.334412,0,0,0,0,0,0,1
4.35767,0,0,0,0,0,0,1
4.378551,0,0,0,0,0,0,1
4.399225,0,0,0,0,0,0,1
4.420692,0,0,0,0,0,0,1
4.44471,0,0,0,0,0,0,1
4.465394,0,0,0,0,0,0,1
4.488608,0,0,0,0,0,0,1
4.511447,0,0,0,0,0,0,1
4.534165,0,0,0,0,0,0,1
4.554964,0,0,0,0,0,0,1
4.578316,0,0,0,0,0,0,1
4.602103,0,0,0,0,0,0,1
4.624614,0,0,0,0,0,0,1
4.64695,0,0,0,0,0,0,1
4.669443,0,0,0,0,0,0,1
4.692658,0,0,0,0,0,0,1
4.713773,0,0,0,0,0,0,1
4.735652,0,0,0,0,0,0,1
4.759995,0,0,0,0,0,0,1
4.782246,0,0,0,0,0,0,1
4.805151,0,0,0,0,0,0,1
4.828958,0,0,0,0,0,0,1
4.852339,0,0,0,0,0,0,1
4.874599,0,0,0,0,0,0,1
4.897137,0,0,0,0,0,0,1
4.92132,0,0,0,0,0,0,1
4.945931,0,0,0,0,0,0,1
4.970262,0,0,0,0,0,0,1
4.993749,0,0,0,0,0,0,1
5.016019,0,0,0,0,0,0,1
5.039298,0,0,0,0,0,0,1
5.062928,0,0,0,0,0,0,1
5.085149,0,0,0,0,0,0,1
5.109427,0,0,0,0,0,0,1
5.132964,0,0,0,0,0,0,1
5.157913,0,0,0,0,0,0,1
5.178779,0,0,0,0,0,0,1
5.200485,0,0,0,0,0,0,1
5.223506,0,0,0,0,0,0,1
5.246331,0,0,0,0,0,0,1
5.269743,0,0,0,0,0,0,1
5.293181,0,0,0,0,0,0,1
5.314703,0,0,0,0,0,0,1
5.336223,0,0,0,0,0,0,1
5.359429,0,0,0,0,0,0,1
5.381358,0,0,0,0,0,0,1
5.403431,0,0,0,0,0,0,1
5.426744,0,0,0,0,0,0,1
5.447913,0,0,0,0,0,0,1
5.470317,0,0,0,0,0,0,1
5.492608,0,0,0,0,0,0,1
5.514945,0,0,0,0,0,0,1
5.535792,0,0,0,0,0,0,1
5.560432,0,0,0,0,0,0,1
5.581805,0,0,0,0,0,0,1
5.603652,0,0,0,0,0,0,1
5.627069,0,0,0,0,0,0,1
5.647099,0,0,0,0,0,0,1
