timestamp,x,y,z,qx,qy,qz,qw
0,0,0,0,0,0,0,1
0.02,0,0,0,0,0,0,1
0.3533334,0,0,0,0,0,0,1
0.365456,0,0,0,0,0,0,1
0.3687998,0,0,0,0,0,0,1
0.371892,0,0,0,0,0,0,1
0.3946328,0,0,0,0,0,0,1
0.3994703,0,0,0,0,0,0,1
0.4296303,0,0,0,0,0,0,1
0.4625078,0,0,0,0,0,0,1
0.4969071,0,0,0,0,0,0,1
0.5300533,0,0,0,0,0,0,1
0.5577447,0,0,0,0,0,0,1
0.5853274,0,0,0,0,0,0,1
0.6123614,0,0,0,0,0,0,1
0.6387134,0,0,0,0,0,0,1
0.663582,0,0,0,0,0,0,1
0.6884828,0,0,0,0,0,0,1
0.7127848,0,0,0,0,0,0,1
0.7417696,0,0,0,0,0,0,1
0.7612861,0,0,0,0,0,0,1
0.7858018,0,0,0,0,0,0,1
0.8105847,0,0,0,0,0,0,1
0.8350279,0,0,0,0,0,0,1
0.8578311,0,0,0,0,0,0,1
0.883396,0,0,0,0,0,0,1
0.9063773,0,0,0,0,0,0,1
0.9307868,0,0,0,0,0,0,1
0.9549769,0,0,0,0,0,0,1
0.9793233,0,0,0,0,0,0,1
1.004923,0,0,0,0,0,0,1
1.029986,0,0,0,0,0,0,1
1.053634,0,0,0,0,0,0,1
1.077604,0,0,0,0,0,0,1
1.103111,0,0,0,0,0,0,1
1.127065,0,0,0,0,0,0,1
1.151415,0,0,0,0,0,0,1
1.17554,0,0,0,0,0,0,1
1.19889,0,0,0,0,0,0,1
1.223236,0,0,0,0,0,0,1
1.24606,0,0,0,0,0,0,1
1.270024,0,0,0,0,0,0,1
1.292963,0,0,0,0,0,0,1
1.322061,0,0,0,0,0,0,1
1.34746,0,0,0,0,0,0,1
1.371459,0,0,0,0,0,0,1
1.396432,0,0,0,0,0,0,1
1.435341,0,0,0,0,0,0,1
1.449645,0,0,0,0,0,0,1
1.477404,0,0,0,0,0,0,1
1.502486,0,0,0,0,0,0,1
1.526525,0,0,0,0,0,0,1
1.550971,0,0,0,0,0,0,1
1.578584,0,0,0,0,0,0,1
1.604455,0,0,0,0,0,0,1
1.629856,0,0,0,0,0,0,1
1.658196,0,0,0,0,0,0,1
1.683166,0,0,0,0,0,0,1
1.708213,0,0,0,0,0,0,1
1.742226,0,0,0,0,0,0,1
1.761898,0,0,0,0,0,0,1
1.787748,0,0,0,0,0,0,1
1.814872,0,0,0,0,0,0,1
1.83965,0,0,0,0,0,0,1
1.865412,0,0,0,0,0,0,1
1.890578,0,0,0,0,0,0,1
1.915403,0,0,0,0,0,0,1
1.942223,0,0,0,0,0,0,1
1.968696,0,0,0,0,0,0,1
1.990135,0,0,0,0,0,0,1
2.020424,0,0,0,0,0,0,1
2.045837,0,0,0,0,0,0,1
2.07067,0,0,0,0,0,0,1
2.099013,0,0,0,0,0,0,1
2.122503,0,0,0,0,0,0,1
2.145658,0,0,0,0,0,0,1
2.169799,0,0,0,0,0,0,1
2.194022,0,0,0,0,0,0,1
2.219303,0,0,0,0,0,0,1
2.243684,0,0,0,0,0,0,1
2.269158,0,0,0,0,0,0,1
2.295945,0,0,0,0,0,0,1
2.321128,0,0,0,0,0,0,1
2.346119,0,0,0,0,0,0,1
2.393421,0,0,0,0,0,0,1
2.402038,0,0,0,0,0,0,1
2.423309,0,0,0,0,0,0,1
2.445547,0,0,0,0,0,0,1
2.46959,0,0,0,0,0,0,1
2.491365,0,0,0,0,0,0,1
2.514756,0,0,0,0,0,0,1
2.537219,0,0,0,0,0,0,1
2.559816,0,0,0,0,0,0,1
2.584019,0,0,0,0,0,0,1
2.605285,0,0,0,0,0,0,1
2.629132,0,0,0,0,0,0,1
2.649982,0,0,0,0,0,0,1
2.672844,0,0,0,0,0,0,1
2.695765,0,0,0,0,0,0,1
2.719415,0,0,0,0,0,0,1
2.743069,0,0,0,0,0,0,1
2.766198,0,0,0,0,0,0,1
2.788184,0,0,0,0,0,0,1
2.810336,0,0,0,0,0,0,1
2.833637,0,0,0,0,0,0,1
2.855137,0,0,0,0,0,0,1
2.878994,0,0,0,0,0,0,1
2.901373,0,0,0,0,0,0,1
2.923674,0,0,0,0,0,0,1
2.947265,0,0,0,0,0,0,1
2.969399,0,0,0,0,0,0,1
2.992956,0,0,0,0,0,0,1
3.016302,0,0,0,0,0,0,1
3.040972,0,0,0,0,0,0,1
3.062752,0,0,0,0,0,0,1
3.086622,0,0,0,0,0,0,1
3.109264,0,0,0,0,0,0,1
3.132583,0,0,0,0,0,0,1
3.154453,0,0,0,0,0,0,1
3.177595,0,0,0,0,0,0,1
3.200906,0,0,0,0,0,0,1
3.223315,0,0,0,0,0,0,1
3.246485,0,0,0,0,0,0,1
3.268703,0,0,0,0,0,0,1
3.291344,0,0,0,0,0,0,1
3.313421,0,0,0,0,0,0,1
3.336821,0,0,0,0,0,0,1
3.358309,0,0,0,0,0,0,1
3.382254,0,0,0,0,0,0,1
3.404469,0,0,0,0,0,0,1
3.428175,0,0,0,0,0,0,1
3.453377,0,0,0,0,0,0,1
3.474746,0,0,0,0,0,0,1
3.49788,0,0,0,0,0,0,1
3.521286,0,0,0,0,0,0,1
3.543585,0,0,0,0,0,0,1
3.567389,0,0,0,0,0,0,1
3.590514,0,0,0,0,0,0,1
3.612213,0,0,0,0,0,0,1
3.634607,0,0,0,0,0,0,1
3.658372,0,0,0,0,0,0,1
3.680105,0,0,0,0,0,0,1
3.703886,0,0,0,0,0,0,1
3.724927,0,0,0,0,0,0,1
3.750135,0,0,0,0,0,0,1
3.77089,0,0,0,0,0,0,1
3.794222,0,0,0,0,0,0,1
3.817243,0,0,0,0,0,0,1
3.840483,0,0,0,0,0,0,1
3.862469,0,0,0,0,0,0,1
3.88438,0,0,0,0,0,0,1
3.908338,0,0,0,0,0,0,1
3.929927,0,0,0,0,0,0,1
3.952837,0,0,0,0,0,0,1
3.975026,0,0,0,0,0,0,1
3.997358,0,0,0,0,0,0,1
4.021873,0,0,0,0,0,0,1
4.045372,0,0,0,0,0,0,1
4.067308,0,0,0,0,0,0,1
4.088864,0,0,0,0,0,0,1
4.111921,0,0,0,0,0,0,1
4.135519,0,0,0,0,0,0,1
4.158653,0,0,0,0,0,0,1
4.180607,0,0,0,0,0,0,1
4.204218,0,0,0,0,0,0,1
4.225465,0,0,0,0,0,0,1
4.249082,0,0,0,0,0,0,1
4.271698,0,0,0,0,0,0,1
4.294783,0,0,0,0,0,0,1
4.318653,0,0,0,0,0,0,1
4.340748,0,0,0,0,0,0,1
4.363731,0,0,0,0,0,0,1
4.386988,0,0,0,0,0,0,1
4.409311,0,0,0,0,0,0,1
4.43129,0,0,0,0,0,0,1
4.455117,0,0,0,0,0,0,1
4.47654,0,0,0,0,0,0,1
4.498869,0,0,0,0,0,0,1
4.522069,0,0,0,0,0,0,1
4.544852,0,0,0,0,0,0,1
4.568527,0,0,0,0,0,0,1
4.590887,0,0,0,0,0,0,1
4.612552,0,0,0,0,0,0,1
4.635587,0,0,0,0,0,0,1
4.657609,0,0,0,0,0,0,1
4.681476,0,0,0,0,0,0,1
4.703012,0,0,0,0,0,0,1
4.724956,0,0,0,0,0,0,1
4.747731,0,0,0,0,0,0,1
4.772814,0,0,0,0,0,0,1
4.79526,0,0,0,0,0,0,1
4.81891,0,0,0,0,0,0,1
4.840408,0,0,0,0,0,0,1
4.86376,0,0,0,0,0,0,1
4.886639,0,0,0,0,0,0,1
4.908281,0,0,0,0,0,0,1
4.933633,0,0,0,0,0,0,1
4.956806,0,0,0,0,0,0,1
4.981524,0,0,0,0,0,0,1
5.003594,0,0,0,0,0,0,1
5.027081,0,0,0,0,0,0,1
5.05008,0,0,0,0,0,0,1
5.073047,0,0,0,0,0,0,1
5.094764,0,0,0,0,0,0,1
5.117017,0,0,0,0,0,0,1
5.139993,0,0,0,0,0,0,1
5.161404,0,0,0,0,0,0,1
5.186241,0,0,0,0,0,0,1
5.208075,0,0,0,0,0,0,1
5.229918,0,0,0,0,0,0,1
5.252534,0,0,0,0,0,0,1
5.274888,0,0,0,0,0,0,1
5.298497,0,0,0,0,0,0,1
5.319734,0,0,0,0,0,0,1
5.343916,0,0,0,0,0,0,1
5.364586,0,0,0,0,0,0,1
5.387093,0,0,0,0,0,0,1
5.408371,0,0,0,0,0,0,1
5.431259,0,0,0,0,0,0,1
5.454278,0,0,0,0,0,0,1
5.476379,0,0,0,0,0,0,1
5.50171,0,0,0,0,0,0,1
5.521821,0,0,0,0,0,0,1
5.544649,0,0,0,0,0,0,1
5.568206,0,0,0,0,0,0,1
5.590049,0,0,0,0,0,0,1
5.611746,0,0,0,0,0,0,1
5.634002,0,0,0,0,0,0,1
5.656723,0,0,0,0,0,0,1
5.679121,0,0,0,0,0,0,1
5.703066,0,0,0,0,0,0,1
5.725557,0,0,0,0,0,0,1
5.746999,0,0,0,0,0,0,1
5.771331,0,0,0,0,0,0,1
